YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,주산지,지역 이름,품목코드 ,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107중순,,배(신고),,,52031.0,,48455.0,34696.0,35536.3333333333,2021,중순,2021-07-11,배-신고,배,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202107하순,,배(신고),,,52473.0,,49511.0,35224.0,35734.6666666666,2021,하순,2021-07-21,배-신고,배,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
202108상순,,배(신고),,,53463.0,,50696.0,35338.0,35682.3333333333,2021,상순,2021-08-01,배-신고,배,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,412.0,1.0,신고,상품,개,10.0
