시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
201912하순,양파,자주양파,20키로,상,0.0,8280.44444444444
202001상순,양파,자주양파,20키로,상,0.0,10352.2857142857
202001중순,양파,자주양파,20키로,상,0.0,10901.875
202001하순,양파,자주양파,20키로,상,0.0,7992.25
202002상순,양파,자주양파,20키로,상,0.0,11781.25
202002중순,양파,자주양파,20키로,상,0.0,19523.7777777777
202002하순,양파,자주양파,20키로,상,0.0,20347.875
202003상순,양파,자주양파,20키로,상,0.0,19636.5
202003중순,양파,자주양파,20키로,상,0.0,21425.0
202003하순,양파,자주양파,20키로,상,0.0,19649.0
202004상순,양파,자주양파,20키로,상,0.0,24290.0
202004중순,양파,자주양파,20키로,상,0.0,20702.375
202004하순,양파,자주양파,20키로,상,0.0,21306.2222222222
202005상순,양파,자주양파,20키로,상,0.0,17923.875
202005중순,양파,자주양파,20키로,상,0.0,19348.1111111111
202005하순,양파,자주양파,20키로,상,0.0,13442.5555555555
202006상순,양파,자주양파,20키로,상,0.0,8607.55555555555
202006중순,양파,자주양파,20키로,상,0.0,11891.3333333333
202006하순,양파,자주양파,20키로,상,0.0,11798.25
202007상순,양파,자주양파,20키로,상,0.0,10986.4444444444
202007중순,양파,자주양파,20키로,상,0.0,10015.875
202007하순,양파,자주양파,20키로,상,0.0,9640.9
202008상순,양파,자주양파,20키로,상,0.0,10741.8571428571
202008중순,양파,자주양파,20키로,상,0.0,15854.0
202008하순,양파,자주양파,20키로,상,0.0,15003.8888888888
202009상순,양파,자주양파,20키로,상,0.0,13279.5555555555
202009중순,양파,자주양파,20키로,상,0.0,16879.125
202009하순,양파,자주양파,20키로,상,0.0,14420.1111111111
202010상순,양파,자주양파,20키로,상,0.0,14805.1666666666
202010중순,양파,자주양파,20키로,상,0.0,13617.5
202010하순,양파,자주양파,20키로,상,0.0,14873.5
202011상순,양파,자주양파,20키로,상,0.0,16288.75
202011중순,양파,자주양파,20키로,상,0.0,14868.8888888888
202011하순,양파,자주양파,20키로,상,0.0,13950.5
202012상순,양파,자주양파,20키로,상,0.0,11497.5555555555
202012중순,양파,자주양파,20키로,상,0.0,13517.375
202012하순,양파,자주양파,20키로,상,0.0,15899.9
202101상순,양파,자주양파,20키로,상,0.0,14004.5
202101중순,양파,자주양파,20키로,상,0.0,18740.5555555555
202101하순,양파,자주양파,20키로,상,0.0,19153.2222222222
202102상순,양파,자주양파,20키로,상,0.0,23460.8888888888
202102중순,양파,자주양파,20키로,상,0.0,32020.5714285714
202102하순,양파,자주양파,20키로,상,0.0,30216.3333333333
202103상순,양파,자주양파,20키로,상,0.0,25904.6666666666
202103중순,양파,자주양파,20키로,상,0.0,23315.0
202103하순,양파,자주양파,20키로,상,0.0,17587.1111111111
202104상순,양파,자주양파,20키로,상,0.0,20223.7777777777
202104중순,양파,자주양파,20키로,상,0.0,25468.5
202104하순,양파,자주양파,20키로,상,0.0,25793.2222222222
202105상순,양파,자주양파,20키로,상,0.0,29234.625
202105중순,양파,자주양파,20키로,상,0.0,18896.7777777777
202105하순,양파,자주양파,20키로,상,0.0,17645.1111111111
202106상순,양파,자주양파,20키로,상,0.0,15263.3333333333
202106중순,양파,자주양파,20키로,상,0.0,16052.5
202106하순,양파,자주양파,20키로,상,14252.2632275132,16247.8888888888
202107상순,양파,자주양파,20키로,상,13699.8981481481,18621.7777777777
202107중순,양파,자주양파,20키로,상,13333.4768518518,17781.5
202107하순,양파,자주양파,20키로,상,13033.7074074074,15661.0
202108상순,양파,자주양파,20키로,상,13616.244047619,17569.7142857142
202108중순,양파,자주양파,20키로,상,16458.0416666666,21029.8888888888
202108하순,양파,자주양파,20키로,상,15186.4962962962,21032.1111111111
202109상순,양파,자주양파,20키로,상,14215.1157407407,21606.8888888888
202109중순,양파,자주양파,20키로,상,14857.2638888888,17293.4285714285
202109하순,양파,자주양파,20키로,상,14884.637037037,21321.0
202110상순,양파,자주양파,20키로,상,0.0,22669.375
202110중순,양파,자주양파,20키로,상,0.0,20325.3333333333
202110하순,양파,자주양파,20키로,상,0.0,19840.0
202111상순,양파,자주양파,20키로,상,0.0,20820.0
202111중순,양파,자주양파,20키로,상,0.0,15967.3333333333
202111하순,양파,자주양파,20키로,상,0.0,18826.625
202112상순,양파,자주양파,20키로,상,0.0,18044.8888888888
202112중순,양파,자주양파,20키로,상,0.0,14317.625
202112하순,양파,자주양파,20키로,상,0.0,15786.6
201801상순,양파,양파(햇),20키로,특,0.0,25457.566031184306
201801중순,양파,양파(햇),20키로,특,0.0,23063.158545982005
201801하순,양파,양파(햇),20키로,특,0.0,24492.265801990732
201802상순,양파,양파(햇),20키로,특,0.0,25619.41511421906
201802중순,양파,양파(햇),20키로,특,0.0,24190.307858210428
201802하순,양파,양파(햇),20키로,특,0.0,22176.29179116853
201803상순,양파,양파(햇),20키로,특,0.0,20361.498623209256
201803중순,양파,양파(햇),20키로,특,0.0,16652.5651613272
201803하순,양파,양파(햇),20키로,특,0.0,15868.764552298084
201804상순,양파,양파(햇),20키로,특,0.0,14633.904698736995
201804중순,양파,양파(햇),20키로,특,0.0,15476.273888298947
201804하순,양파,양파(햇),20키로,특,0.0,19493.178214637584
201805상순,양파,양파(햇),20키로,특,0.0,18890.73822578844
201805중순,양파,양파(햇),20키로,특,0.0,13450.47991527005
201805하순,양파,양파(햇),20키로,특,0.0,12626.60865622498
201806상순,양파,양파(햇),20키로,특,0.0,15820.158288067558
201806중순,양파,양파(햇),20키로,특,0.0,15282.657842522352
201806하순,양파,양파(햇),20키로,특,0.0,13227.222903705104
201807상순,양파,양파(햇),20키로,특,0.0,14543.62889421977
201807중순,양파,양파(햇),20키로,특,0.0,15579.04016894824
201807하순,양파,양파(햇),20키로,특,0.0,17580.140170017938
201808상순,양파,양파(햇),20키로,특,0.0,18355.62928278498
201808중순,양파,양파(햇),20키로,특,0.0,17375.26356370215
201808하순,양파,양파(햇),20키로,특,0.0,18113.606492418505
201809상순,양파,양파(햇),20키로,특,0.0,17791.098025654108
201809중순,양파,양파(햇),20키로,특,0.0,16841.5348593084
201809하순,양파,양파(햇),20키로,특,0.0,15998.742032153403
201810상순,양파,양파(햇),20키로,특,0.0,17964.74844163962
201810중순,양파,양파(햇),20키로,특,0.0,16846.345195849448
201810하순,양파,양파(햇),20키로,특,0.0,16713.514311818653
201811상순,양파,양파(햇),20키로,특,0.0,16526.239164209834
201811중순,양파,양파(햇),20키로,특,0.0,16461.190295075427
201811하순,양파,양파(햇),20키로,특,0.0,16720.9484682912
201812상순,양파,양파(햇),20키로,특,0.0,15964.67337023069
201812중순,양파,양파(햇),20키로,특,0.0,16947.143611550135
201812하순,양파,양파(햇),20키로,특,0.0,15933.037208036092
201901상순,양파,양파(햇),20키로,특,0.0,17510.483998027605
201901중순,양파,양파(햇),20키로,특,0.0,14725.164435728522
201901하순,양파,양파(햇),20키로,특,0.0,15076.10855100025
201902상순,양파,양파(햇),20키로,특,0.0,15656.727104085965
201902중순,양파,양파(햇),20키로,특,0.0,16069.694496133627
201902하순,양파,양파(햇),20키로,특,0.0,15480.06905641407
201903상순,양파,양파(햇),20키로,특,0.0,16797.08024349033
201903중순,양파,양파(햇),20키로,특,0.0,15520.004220490111
201903하순,양파,양파(햇),20키로,특,0.0,16399.421200855322
201904상순,양파,양파(햇),20키로,특,0.0,19224.619312068276
201904중순,양파,양파(햇),20키로,특,0.0,18750.80116277659
201904하순,양파,양파(햇),20키로,특,0.0,14833.519999461048
201905상순,양파,양파(햇),20키로,특,0.0,14653.050384799424
201905중순,양파,양파(햇),20키로,특,0.0,11514.469780521229
201905하순,양파,양파(햇),20키로,특,0.0,11775.408672706168
201906상순,양파,양파(햇),20키로,특,0.0,10269.303234291825
201906중순,양파,양파(햇),20키로,특,0.0,8251.476381159013
201906하순,양파,양파(햇),20키로,특,0.0,9032.869088771851
201907상순,양파,양파(햇),20키로,특,0.0,8039.930899184044
201907중순,양파,양파(햇),20키로,특,0.0,9004.950004813527
201907하순,양파,양파(햇),20키로,특,0.0,9598.479938478695
201908상순,양파,양파(햇),20키로,특,0.0,9697.51547516297
201908중순,양파,양파(햇),20키로,특,0.0,10089.858549290964
201908하순,양파,양파(햇),20키로,특,0.0,10024.697621180303
201909상순,양파,양파(햇),20키로,특,0.0,10895.08428794801
201909중순,양파,양파(햇),20키로,특,0.0,11242.131327812507
201909하순,양파,양파(햇),20키로,특,0.0,10422.058750927237
201910상순,양파,양파(햇),20키로,특,0.0,9955.866078311297
201910중순,양파,양파(햇),20키로,특,0.0,10576.41315783339
201910하순,양파,양파(햇),20키로,특,0.0,11309.221466381796
201911상순,양파,양파(햇),20키로,특,0.0,11868.562479710727
201911중순,양파,양파(햇),20키로,특,0.0,12197.810883924092
201911하순,양파,양파(햇),20키로,특,0.0,13444.999958017286
201912상순,양파,양파(햇),20키로,특,0.0,15662.975075297785
201912중순,양파,양파(햇),20키로,특,0.0,15767.84587818379
201912하순,양파,양파(햇),20키로,특,0.0,16210.068862467338
202001상순,양파,양파(햇),20키로,특,0.0,19114.153369358166
202001중순,양파,양파(햇),20키로,특,0.0,18608.376937121353
202001하순,양파,양파(햇),20키로,특,0.0,19151.630654495442
202002상순,양파,양파(햇),20키로,특,0.0,17898.961623149484
202002중순,양파,양파(햇),20키로,특,0.0,20892.384856010467
202002하순,양파,양파(햇),20키로,특,0.0,33357.401735351705
202003상순,양파,양파(햇),20키로,특,0.0,23477.981744002114
202003중순,양파,양파(햇),20키로,특,0.0,23828.658010989097
202003하순,양파,양파(햇),20키로,특,0.0,23428.63479727008
202004상순,양파,양파(햇),20키로,특,0.0,21504.828158348388
202004중순,양파,양파(햇),20키로,특,0.0,18313.81215262714
202004하순,양파,양파(햇),20키로,특,0.0,16939.818780908154
202005상순,양파,양파(햇),20키로,특,0.0,14719.875798679148
202005중순,양파,양파(햇),20키로,특,0.0,16060.72977803444
202005하순,양파,양파(햇),20키로,특,0.0,13190.380098833955
202006상순,양파,양파(햇),20키로,특,0.0,13293.583682805218
202006중순,양파,양파(햇),20키로,특,0.0,12728.915768386234
202006하순,양파,양파(햇),20키로,특,0.0,13616.25
202007상순,양파,양파(햇),20키로,특,0.0,13134.0
202007중순,양파,양파(햇),20키로,특,0.0,15690.375
202007하순,양파,양파(햇),20키로,특,0.0,16451.6
202008상순,양파,양파(햇),20키로,특,0.0,16800.0
202008중순,양파,양파(햇),20키로,특,0.0,18951.3333333333
202008하순,양파,양파(햇),20키로,특,0.0,19380.0
202009상순,양파,양파(햇),20키로,특,0.0,23304.3333333333
202009중순,양파,양파(햇),20키로,특,0.0,23233.375
202009하순,양파,양파(햇),20키로,특,0.0,21778.5555555555
202010상순,양파,양파(햇),20키로,특,0.0,23062.6666666666
202010중순,양파,양파(햇),20키로,특,0.0,25988.0
202010하순,양파,양파(햇),20키로,특,0.0,25444.493785454306
202011상순,양파,양파(햇),20키로,특,0.0,27078.682633710934
202011중순,양파,양파(햇),20키로,특,0.0,26628.38320370076
202011하순,양파,양파(햇),20키로,특,0.0,28600.0
202012상순,양파,양파(햇),20키로,특,0.0,28600.0
202012중순,양파,양파(햇),20키로,특,0.0,28600.0
202012하순,양파,양파(햇),20키로,특,0.0,26056.69657096512
202101상순,양파,양파(햇),20키로,특,0.0,30787.739087152277
202101중순,양파,양파(햇),20키로,특,0.0,35924.467895077265
202101하순,양파,양파(햇),20키로,특,0.0,34874.93992248824
202102상순,양파,양파(햇),20키로,특,0.0,32862.2857142857
202102중순,양파,양파(햇),20키로,특,0.0,33300.0
202102하순,양파,양파(햇),20키로,특,0.0,34550.0
202103상순,양파,양파(햇),20키로,특,0.0,36376.8888888888
202103중순,양파,양파(햇),20키로,특,0.0,33552.0
202103하순,양파,양파(햇),20키로,특,0.0,32041.0
202104상순,양파,양파(햇),20키로,특,0.0,0.0
202104중순,양파,양파(햇),20키로,특,0.0,0.0
202104하순,양파,양파(햇),20키로,특,0.0,0.0
202105상순,양파,양파(햇),20키로,특,0.0,19678.649486043545
202105중순,양파,양파(햇),20키로,특,0.0,19678.649486043545
202105하순,양파,양파(햇),20키로,특,0.0,11218.3333333333
202106상순,양파,양파(햇),20키로,특,0.0,12632.2222222222
202106중순,양파,양파(햇),20키로,특,0.0,13165.125
202106하순,양파,양파(햇),20키로,특,0.0,12036.5555555555
202107상순,양파,양파(햇),20키로,특,0.0,11303.1111111111
202107중순,양파,양파(햇),20키로,특,0.0,10600.0
202107하순,양파,양파(햇),20키로,특,0.0,10908.8333333333
202108상순,양파,양파(햇),20키로,특,0.0,12759.7142857142
202108중순,양파,양파(햇),20키로,특,0.0,16830.7777777777
202108하순,양파,양파(햇),20키로,특,0.0,17760.5555555555
202109상순,양파,양파(햇),20키로,특,0.0,20661.1111111111
202109중순,양파,양파(햇),20키로,특,0.0,18328.5714285714
202109하순,양파,양파(햇),20키로,특,0.0,18500.0
202110상순,양파,양파(햇),20키로,특,0.0,14000.0
202110중순,양파,양파(햇),20키로,특,0.0,14000.0
202110하순,양파,양파(햇),20키로,특,0.0,18833.888793939845
202111상순,양파,양파(햇),20키로,특,0.0,18519.795682976517
202111중순,양파,양파(햇),20키로,특,0.0,19500.0
202111하순,양파,양파(햇),20키로,특,0.0,18675.0
202112상순,양파,양파(햇),20키로,특,0.0,18800.0
202112중순,양파,양파(햇),20키로,특,0.0,15580.0
202112하순,양파,양파(햇),20키로,특,0.0,14000.0
201801상순,양파,양파 수입,1키로,특,0.0,1054.42857142857
201801중순,양파,양파 수입,1키로,특,0.0,1119.44444444444
201801하순,양파,양파 수입,1키로,특,0.0,1095.11111111111
201802상순,양파,양파 수입,1키로,특,0.0,1066.66666666666
201802중순,양파,양파 수입,1키로,특,0.0,1105.5
201802하순,양파,양파 수입,1키로,특,0.0,1110.71428571428
201803상순,양파,양파 수입,1키로,특,0.0,1104.66666666666
201803중순,양파,양파 수입,1키로,특,0.0,1098.0
201803하순,양파,양파 수입,1키로,특,0.0,1019.2
201804상순,양파,양파 수입,1키로,특,0.0,1073.875
201804중순,양파,양파 수입,1키로,특,0.0,1129.0
201804하순,양파,양파 수입,1키로,특,0.0,1101.875
201805상순,양파,양파 수입,1키로,특,0.0,1053.55555555555
201805중순,양파,양파 수입,1키로,특,0.0,1107.0
201805하순,양파,양파 수입,1키로,특,0.0,1100.0
201806상순,양파,양파 수입,1키로,특,0.0,1100.0
201806중순,양파,양파 수입,1키로,특,0.0,983.666666666666
201806하순,양파,양파 수입,1키로,특,0.0,673.111111111111
201807상순,양파,양파 수입,1키로,특,0.0,652.375
201807중순,양파,양파 수입,1키로,특,0.0,700.0
201807하순,양파,양파 수입,1키로,특,0.0,797.444444444444
201808상순,양파,양파 수입,1키로,특,0.0,942.125
201808중순,양파,양파 수입,1키로,특,0.0,911.75
201808하순,양파,양파 수입,1키로,특,0.0,978.2
201809상순,양파,양파 수입,1키로,특,0.0,951.5
201809중순,양파,양파 수입,1키로,특,0.0,951.333333333333
201809하순,양파,양파 수입,1키로,특,0.0,917.2
201810상순,양파,양파 수입,1키로,특,0.0,1000.66666666666
201810중순,양파,양파 수입,1키로,특,0.0,1057.55555555555
201810하순,양파,양파 수입,1키로,특,0.0,1001.77777777777
201811상순,양파,양파 수입,1키로,특,0.0,994.222222222222
201811중순,양파,양파 수입,1키로,특,0.0,1015.375
