시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),year
202001중순,양파,저장양파,15키로,하,940.097222222222,1619.2092759388747,2020
202001하순,양파,저장양파,15키로,하,964.625925925925,1675.9920114713818,2020
202002상순,양파,저장양파,15키로,하,1003.76296296296,1675.3160265245665,2020
202002중순,양파,저장양파,15키로,하,1017.09722222222,1829.2653390419184,2020
202002하순,양파,저장양파,15키로,하,1031.65873015873,2685.6881936982254,2020
202003상순,양파,저장양파,15키로,하,995.898148148148,2040.5732261205744,2020
202003중순,양파,저장양파,15키로,하,892.310185185185,1965.2634957494145,2020
202003하순,양파,저장양파,15키로,하,949.403703703703,2025.9519220857333,2020
202004상순,양파,저장양파,15키로,하,1064.28703703703,1949.640732534116,2020
202004중순,양파,저장양파,15키로,하,923.0,1777.6150818093213,2020
202004하순,양파,저장양파,15키로,하,812.444444444444,1640.1898457696673,2020
202005상순,양파,저장양파,15키로,하,788.810185185185,1543.4989618955317,2020
202005중순,양파,저장양파,15키로,하,636.166666666666,1540.4445113951049,2020
202005하순,양파,저장양파,15키로,하,600.318518518518,1278.0622061126214,2020
202006상순,양파,저장양파,15키로,하,722.194444444444,1105.6109352361177,2020
202006중순,양파,저장양파,15키로,하,807.606481481481,1259.4350653559245,2020
202006하순,양파,저장양파,15키로,하,804.407407407407,9776.0,2020
202007상순,양파,저장양파,15키로,하,853.75,7742.55555555555,2020
202007중순,양파,저장양파,15키로,하,858.444444444444,9657.125,2020
202007하순,양파,저장양파,15키로,하,917.148148148147,11192.4,2020
202008상순,양파,저장양파,15키로,하,1016.70833333333,11700.4285714285,2020
202008중순,양파,저장양파,15키로,하,949.597222222222,12723.3333333333,2020
202008하순,양파,저장양파,15키로,하,942.829629629629,11966.8888888888,2020
202009상순,양파,저장양파,15키로,하,960.425925925926,12894.7777777777,2020
202009중순,양파,저장양파,15키로,하,963.466666666666,13381.0,2020
202009하순,양파,저장양파,15키로,하,935.199999999999,13842.1111111111,2020
202010상순,양파,저장양파,15키로,하,1016.27129629629,16920.3333333333,2020
202010중순,양파,저장양파,15키로,하,947.703703703703,15589.125,2020
202010하순,양파,저장양파,15키로,하,933.074074074073,15986.2,2020
202011상순,양파,저장양파,15키로,하,979.703703703703,17649.25,2020
202011중순,양파,저장양파,15키로,하,975.958333333333,17262.5555555555,2020
202011하순,양파,저장양파,15키로,하,952.703703703703,17022.5,2020
202012상순,양파,저장양파,15키로,하,986.458333333333,15886.7777777777,2020
202012중순,양파,저장양파,15키로,하,960.249999999999,15640.625,2020
202012하순,양파,저장양파,15키로,하,978.629629629629,16677.4,2020
202101상순,양파,저장양파,15키로,하,1103.04761904761,18622.5,2021
202101중순,양파,저장양파,15키로,하,1045.30555555555,22096.5555555555,2021
202101하순,양파,저장양파,15키로,하,1083.00925925925,20928.7777777777,2021
202102상순,양파,저장양파,15키로,하,1110.08796296296,22651.7777777777,2021
202102중순,양파,저장양파,15키로,하,1139.68981481481,25496.0,2021
202102하순,양파,저장양파,15키로,하,1254.67261904761,26625.5,2021
202103상순,양파,저장양파,15키로,하,1127.48148148148,23369.4444444444,2021
202103중순,양파,저장양파,15키로,하,1032.5324074074,22545.2222222222,2021
202103하순,양파,저장양파,15키로,하,1092.47777777777,16890.0,2021
202104상순,양파,저장양파,15키로,하,1150.69444444444,14706.4444444444,2021
202104중순,양파,저장양파,15키로,하,998.449074074074,14346.0,2021
202104하순,양파,저장양파,15키로,하,837.37037037037,1289.4788407699502,2021
202105상순,양파,저장양파,15키로,하,805.935185185185,1191.0854762890192,2021
202105중순,양파,저장양파,15키로,하,669.388888888888,942.573380656008,2021
202105하순,양파,저장양파,15키로,하,622.725925925925,989.4416703018868,2021
202106상순,양파,저장양파,15키로,하,656.231481481481,1038.112586472607,2021
202106중순,양파,저장양파,15키로,하,708.310185185185,1252.1494498180248,2021
202106하순,양파,저장양파,15키로,하,703.074074074074,1239.606173582668,2021
202107상순,양파,저장양파,15키로,하,692.402777777777,1219.7772818094118,2021
202107중순,양파,저장양파,15키로,하,726.291666666666,1231.869901413558,2021
202107하순,양파,저장양파,15키로,하,827.748148148148,10200.0,2021
202108상순,양파,저장양파,15키로,하,919.952380952381,11851.1428571428,2021
202108중순,양파,저장양파,15키로,하,870.467592592592,11877.8888888888,2021
202108하순,양파,저장양파,15키로,하,899.374074074074,11630.1111111111,2021
202109상순,양파,저장양파,15키로,하,925.699074074074,12742.2222222222,2021
202109중순,양파,저장양파,15키로,하,914.53611111111,11799.2857142857,2021
202109하순,양파,저장양파,15키로,하,903.644444444444,10832.0,2021
202110상순,양파,저장양파,15키로,하,1010.06018518518,12218.0,2021
202110중순,양파,저장양파,15키로,하,933.449074074074,12253.8888888888,2021
202110하순,양파,저장양파,15키로,하,933.074074074074,13212.6666666666,2021
202111상순,양파,저장양파,15키로,하,979.703703703703,12641.2222222222,2021
202111중순,양파,저장양파,15키로,하,975.958333333333,11940.6666666666,2021
202111하순,양파,저장양파,15키로,하,952.703703703703,10499.875,2021
202112상순,양파,저장양파,15키로,하,986.458333333333,10158.3333333333,2021
202112중순,양파,저장양파,15키로,하,960.249999999999,8060.125,2021
202112하순,양파,저장양파,15키로,하,978.629629629629,8140.3,2021
201801상순,양파,양파 수입,1키로,중,,955.571428571428,2018
201801중순,양파,양파 수입,1키로,중,,946.666666666666,2018
201801하순,양파,양파 수입,1키로,중,,932.555555555555,2018
201802상순,양파,양파 수입,1키로,중,,873.888888888888,2018
201802중순,양파,양파 수입,1키로,중,,925.833333333333,2018
201802하순,양파,양파 수입,1키로,중,,959.285714285714,2018
201803상순,양파,양파 수입,1키로,중,,879.111111111111,2018
201803중순,양파,양파 수입,1키로,중,,755.25,2018
201803하순,양파,양파 수입,1키로,중,,621.5,2018
201804상순,양파,양파 수입,1키로,중,,723.0,2018
201804중순,양파,양파 수입,1키로,중,,848.777777777777,2018
201804하순,양파,양파 수입,1키로,중,,979.125,2018
201805상순,양파,양파 수입,1키로,중,,848.444444444444,2018
201805중순,양파,양파 수입,1키로,중,,738.125,2018
201805하순,양파,양파 수입,1키로,중,,690.0,2018
201806상순,양파,양파 수입,1키로,중,,690.0,2018
201806중순,양파,양파 수입,1키로,중,,704.666666666666,2018
201806하순,양파,양파 수입,1키로,중,,658.111111111111,2018
201807상순,양파,양파 수입,1키로,중,,605.75,2018
201807중순,양파,양파 수입,1키로,중,,587.0,2018
201807하순,양파,양파 수입,1키로,중,,710.444444444444,2018
201808상순,양파,양파 수입,1키로,중,,699.875,2018
201808중순,양파,양파 수입,1키로,중,,696.875,2018
201808하순,양파,양파 수입,1키로,중,,789.6,2018
201809상순,양파,양파 수입,1키로,중,,751.0,2018
201809중순,양파,양파 수입,1키로,중,,762.777777777777,2018
201809하순,양파,양파 수입,1키로,중,,708.6,2018
201810상순,양파,양파 수입,1키로,중,,803.111111111111,2018
201810중순,양파,양파 수입,1키로,중,,796.333333333333,2018
201810하순,양파,양파 수입,1키로,중,,810.0,2018
201811상순,양파,양파 수입,1키로,중,,736.333333333333,2018
201811중순,양파,양파 수입,1키로,중,,669.25,2018
201811하순,양파,양파 수입,1키로,중,,724.666666666666,2018
201812상순,양파,양파 수입,1키로,중,,795.875,2018
201812중순,양파,양파 수입,1키로,중,,815.888888888888,2018
201812하순,양파,양파 수입,1키로,중,,859.222222222222,2018
201901상순,양파,양파 수입,1키로,중,,835.0,2019
201901중순,양파,양파 수입,1키로,중,,898.125,2019
201901하순,양파,양파 수입,1키로,중,,738.3,2019
201902상순,양파,양파 수입,1키로,중,,813.2,2019
201902중순,양파,양파 수입,1키로,중,,800.0,2019
201902하순,양파,양파 수입,1키로,중,,792.285714285714,2019
201903상순,양파,양파 수입,1키로,중,,835.25,2019
201903중순,양파,양파 수입,1키로,중,,789.0,2019
201903하순,양파,양파 수입,1키로,중,,824.666666666666,2019
201904상순,양파,양파 수입,1키로,중,,1057.66666666666,2019
201904중순,양파,양파 수입,1키로,중,,1080.55555555555,2019
201904하순,양파,양파 수입,1키로,중,,819.75,2019
201905상순,양파,양파 수입,1키로,중,,835.222222222222,2019
201905중순,양파,양파 수입,1키로,중,,836.0,2019
201905하순,양파,양파 수입,1키로,중,,836.0,2019
201906상순,양파,양파 수입,1키로,중,,836.0,2019
201906중순,양파,양파 수입,1키로,중,,836.0,2019
201906하순,양파,양파 수입,1키로,중,,836.0,2019
201907상순,양파,양파 수입,1키로,중,,836.0,2019
201907중순,양파,양파 수입,1키로,중,,836.0,2019
201907하순,양파,양파 수입,1키로,중,,836.0,2019
201908상순,양파,양파 수입,1키로,중,,,2019
201908중순,양파,양파 수입,1키로,중,,,2019
201908하순,양파,양파 수입,1키로,중,,,2019
201909상순,양파,양파 수입,1키로,중,,,2019
201909중순,양파,양파 수입,1키로,중,,,2019
201909하순,양파,양파 수입,1키로,중,,,2019
201910상순,양파,양파 수입,1키로,중,,,2019
201910중순,양파,양파 수입,1키로,중,,,2019
201910하순,양파,양파 수입,1키로,중,,,2019
201911상순,양파,양파 수입,1키로,중,,,2019
201911중순,양파,양파 수입,1키로,중,,,2019
201911하순,양파,양파 수입,1키로,중,,,2019
201912상순,양파,양파 수입,1키로,중,,,2019
201912중순,양파,양파 수입,1키로,중,,,2019
201912하순,양파,양파 수입,1키로,중,,,2019
202001상순,양파,양파 수입,1키로,중,,,2020
202001중순,양파,양파 수입,1키로,중,,,2020
202001하순,양파,양파 수입,1키로,중,,,2020
202002상순,양파,양파 수입,1키로,중,,,2020
202002중순,양파,양파 수입,1키로,중,,,2020
202002하순,양파,양파 수입,1키로,중,,1177.0,2020
202003상순,양파,양파 수입,1키로,중,,992.25,2020
202003중순,양파,양파 수입,1키로,중,,798.111111111111,2020
202003하순,양파,양파 수입,1키로,중,,799.555555555555,2020
202004상순,양파,양파 수입,1키로,중,,662.0,2020
202004중순,양파,양파 수입,1키로,중,,752.375,2020
202004하순,양파,양파 수입,1키로,중,,868.333333333333,2020
202005상순,양파,양파 수입,1키로,중,,845.25,2020
202005중순,양파,양파 수입,1키로,중,,577.777777777777,2020
202005하순,양파,양파 수입,1키로,중,,667.0,2020
202006상순,양파,양파 수입,1키로,중,,667.0,2020
202006중순,양파,양파 수입,1키로,중,,590.444444444444,2020
202006하순,양파,양파 수입,1키로,중,,426.625,2020
202007상순,양파,양파 수입,1키로,중,,216.0,2020
202007중순,양파,양파 수입,1키로,중,,216.0,2020
202007하순,양파,양파 수입,1키로,중,,281.8,2020
202008상순,양파,양파 수입,1키로,중,,704.714285714285,2020
202008중순,양파,양파 수입,1키로,중,,721.0,2020
202008하순,양파,양파 수입,1키로,중,,,2020
202009상순,양파,양파 수입,1키로,중,,,2020
202009중순,양파,양파 수입,1키로,중,,,2020
202009하순,양파,양파 수입,1키로,중,,,2020
202010상순,양파,양파 수입,1키로,중,,,2020
202010중순,양파,양파 수입,1키로,중,,,2020
202010하순,양파,양파 수입,1키로,중,,,2020
202011상순,양파,양파 수입,1키로,중,,,2020
202011중순,양파,양파 수입,1키로,중,,,2020
202011하순,양파,양파 수입,1키로,중,,925.5,2020
202012상순,양파,양파 수입,1키로,중,,970.888888888888,2020
202012중순,양파,양파 수입,1키로,중,,1000.0,2020
202012하순,양파,양파 수입,1키로,중,,1000.0,2020
202101상순,양파,양파 수입,1키로,중,,1024.0,2021
202101중순,양파,양파 수입,1키로,중,,1128.0,2021
202101하순,양파,양파 수입,1키로,중,,1292.33333333333,2021
202102상순,양파,양파 수입,1키로,중,,1339.11111111111,2021
202102중순,양파,양파 수입,1키로,중,,1515.42857142857,2021
202102하순,양파,양파 수입,1키로,중,1046.42857142857,1616.33333333333,2021
202103상순,양파,양파 수입,1키로,중,960.453703703703,1636.66666666666,2021
202103중순,양파,양파 수입,1키로,중,825.203703703703,1470.11111111111,2021
202103하순,양파,양파 수입,1키로,중,881.44074074074,1176.33333333333,2021
202104상순,양파,양파 수입,1키로,중,902.347222222222,1230.0,2021
202104중순,양파,양파 수입,1키로,중,893.902777777777,1273.5,2021
202104하순,양파,양파 수입,1키로,중,889.069444444444,1255.0,2021
202105상순,양파,양파 수입,1키로,중,842.972222222222,1255.0,2021
202105중순,양파,양파 수입,1키로,중,,,2021
202105하순,양파,양파 수입,1키로,중,,,2021
202106상순,양파,양파 수입,1키로,중,,,2021
202106중순,양파,양파 수입,1키로,중,,,2021
